ward	name
1 - Pelwatta	Wickramasinghe Mudiyanselage Upul
2 - Yudaganawa	Karuna Dewayalage Thissa Dasanayaka
3 - Udagama	Rathnayaka Mudiyanselage Dushantha Kumara Rathnayaka
4 - Medagama	Jayasundara Mudiyanselage Sanjeewa Lal
5 - Gaminipura	Udage Kankanamge Don Nishantha Kumara
6 - Maligawila	Rathnayaka Mudiyanselage Ishara Lakmal
7 - Okkampittiya	Disanayaka Mudiyanselage Anulawathi
8 - Gonagangara	Dissanayaka Mudiyanselage Jagath Chandra
9 - Puhulkotuwa	Rathnayaka Mudiyanselage Chaminda Rathnayaka
10 - Mahasenpura	Samasundara Mudiyanselage Priyantha Malaka Bandara
11 - Kukurampola	Rathnayaka Mudiyanselage Wickramasinghe
