ward	name
1 - Pelwatta	Wickramasingha Mudiyanselage Chaminda Pushpa Kumara
2 - Yudaganawa	Panthis Durayalage Gnanawathi
3 - Udagama	Ramanayaka Mudiyanselage Nimal Karunarathne
4 - Medagama	Habaraduwa Pillage Sanjeewa Pradeep
5 - Gaminipura	Rathnayaka Mudiyanselage Santha Kumara Bandara
6 - Maligawila	Attanayaka Mudiyanselage Sarath Chanrasiri Attanayake
7 - Okkampittiya	Wickramasingha Mudiyanselage Prasad Saman Kumara Wickramasingha
8 - Gonagangara	Malliyawadu Rajika Chathuranga
9 - Puhulkotuwa	Gamini Wikramanayake
10 - Mahasenpura	Herath Mudiyanselage Gemunu Shanthapriya
11 - Kukurampola	Rathnayaka Mudiyanselage Jagath Priyantha Ariyarathne
