ward	name
1 - Bisopura	Herath Mudiyanselage Indra Kumari
2 - Jayathugama	Herath Pathiranage Dayawansha Athula Kulasooriya
3 - Meegaswewa	Dissanayake Mudiyanselage Amal Dissanayake
4 - Palliyagodella	Warnakulasooriya Mudiyanselage Jeewani Chandika Warnasooriya
5 - Ambagaswewa	Edirisinghe Dewala Gedara Edirisinghe Bandara Priyadarshana
6 - Bisobandaragama	Kalu Arachchilage Saman Kalu Arachchi
7 - Nawanagaraya	Kaluthara Vidana Arachchilage Lalsiri Ariyawansha
8 - Meniksorowwa	Senanayaka Mudiyanselage Dharmawansha
9 - Bisobandara	Kudagamage Asoka Karunasena
10 - Medirigiriya	Galaboda Gedara Aruna Shantha
11 - Perakumpura	Ihala Gedara Dhammika Ubhayasena
12 - Diyasenpura	Maggona Gurunnanselage Prasad Poorna Jeewantha
13 - Jayagampura	Ganege Ralalage Prasad Priyankara Herath
14 - Wijayapura	Herath Mudiyanselage Anura Nandasiri
15 - Thalakolawewa	Ambagahawaththe Gedara Sithdamma Kumara Ambagahawaththa
16 - Kusumpokuna	Katugasthota Hettiarachchige Pedirisge Namal Hettiarachchi
17 - Diulankadawala	Herath Mudiyanselage Wasantha Herath
18 - Yudhaganawa	Ketagal Mane Gedara Suresh Indunil Senarathna
19 - Weheragala	Irippuge Ishara Nandana Kumara
