ward	name
1 - Bisopura	Samarasingha Vidanapathiranage Samantha Weerasooriya
2 - Jayathugama	Marasingha Arachchige Saumyakan Dilhara Nayanajith
3 - Meegaswewa	Thanthiri Arachchige Kapilarathna Appuhami
4 - Palliyagodella	Maddumage Wasantha Nandani
5 - Ambagaswewa	Puhulhene Gedara Lasantha Wickramasingha
6 - Bisobandaragama	Imiya Mohottilage Chamila Sajeewani
7 - Nawanagaraya	Ulladu Pitiye Patabendi Gedara Samantha Kumara
8 - Meniksorowwa	Herath Mudiyanselage Ruwan Kumara Wimalaweera
9 - Bisobandara	Nayaka Koralalage Chathurika Kavindi Herath Nayaka Korala
10 - Medirigiriya	Samarakkodi Karunathilakage Uthpala
11 - Perakumpura	Appuhami Arachchilage Susantha Sisira Bandara
12 - Diyasenpura	Rathnayaka Mudiyanselage Prasanna Ranjith Kumara
13 - Jayagampura	Hennayaka Mudiyanselage Nimal Rathnayaka
14 - Wijayapura	Ambagahawaththe Gedara Jayarathna Banda
15 - Thalakolawewa	Rajanayaka Mudiyanselage Sampath Kumara Rajanayaka
16 - Kusumpokuna	Wannakuwaththa Waduge Senananda Banda Wickramasingha
17 - Diulankadawala	Liyana Arachchige Thilak Amarasiri
18 - Yudhaganawa	Gallelle Amukotuwe Gedara Ranjith Dilanka Senevirathna
19 - Weheragala	Dasanayaka Mudiyanselage Nandungeeth Dasanayaka
