name
Ranasingha Arachchige Daya Priyani Ranasingha
Punchiralage Kapuru Hamige Padmavathi
Parana Manage Punchimanike Sriyalatha
Kande Vidanelage Rohini Chandrakanthi
Meethalawa Vidanale Gedra Wathsala Swarnamali
Herath Mudiyanselage Sudarshi Dilani Herath
Palle Gedara Dhammika Pemadasa
Senadheerage Chandrapala
Lankeshwara Gedra Anura
Seelappu Gedara Amila Prasath Navarathna
Thelikada Palliya Guruge Sudath Nishantha
Nupe Welisarage Don Ananda de Silva
Karunapedige Sirisena
Henmullage Chandrakumara
Hewapedige Premarathna
