ward	name
1 - Kudagama	Kandula Senarath Bandara Thellambure Arachchi
2 - Hewadiwela	Horathalge Sriyan Kelum Kumara
3 - Gabbala	Bogamuwage Jayantha Premasiri Gunawardhane
4 - Parape	Edirisinghe Dewayalage Ashan Shanika Karunarathne
5 - Weligamuwa	Malawenna Hewagedara Srilal Anagirathne
6 - Deliwala	Samarakoon Mudiyanselage Gamini Samarakoon
7 - Walgama	Wahumpurayale Nadeera Suranjanee Somadasa
8 - Meeduma	Mohomad Mansoor Mohomad Malhar
9 - Diyasunnatha	Rathnayaka Mudiyanselage Seewalee Saman Bandara Rathnayaka
10 - Eriyagolla	Gammedde Gedara Upali Rohana
11 - Kansalagamuwa	Owitigalage Priyantha Saman Weerasinghe
12 - Pinnawala	Pinnawala Muhandiram Ralalage Sanjeewa Priyamal Dasanayaka
13 - Imbulgasdeniya	Peramune Gamlath Rallage Damayanthi Kumari Gunarathne
14 - Hiriwadunna	Bolagamayalage Saman Senarathne
15 - Kiriwandeniya	Mahagalawaththe Widanalage Priyantha Edirisooriya
16 - Dunukewala	Gonapeenuwalage Meghaprema Chandrarathne De Silva
17 - Naranbedhdha	Pathirannehelage Nimal Karunarathne
18 - Kumballoluwa	Welegedaralage Sumith Jayanandana
19 - Molagoda	Asweda Naidelage Lakshmi Wijayakanthe Sarathchandre
20 - Kadigamuwa	Rathnayaka Mudiyanselage Samantha Ranasinghe
21 - Bedhdhawala	Jayalath Pedige Padmasiri
