ward	name
1 - Kudagama	Sena Hemendra Premarathne
2 - Hewadiwela	Perumbadage Agnus Pathmawathi Thilakarathne
3 - Gabbala	Agampodi Dewayalage Nimal Wijaya Sri Malalasekara
4 - Parape	Disanayake Mudiyanselage Anoma Sanjeewani
5 - Weligamuwa	Upasaka Rallage Shalitha Sisira Kumara
6 - Deliwala	Marasinhage Janson Wishwakeerthi
7 - Walgama	Perumpura Gedara Mallika
8 - Meeduma	Mohamad Sareef Mohamad Saseerkhan
9 - Diyasunnatha	Kuruwita Kankanamage Don Wickramasiri
10 - Eriyagolla	Bamunu Achchige Indika Priyantha Kumara
11 - Kansalagamuwa	Sellapperumage Sarath Senadeera
12 - Pinnawala	Hettiarachchi Appuhamillage Pushpa Kumari
13 - Imbulgasdeniya	Thalagolla Wedalage Dilruk Srilal
14 - Hiriwadunna	Handagama Rallage Rathnawathi Menike
15 - Kiriwandeniya	Yathramullage Piyasena
16 - Dunukewala	Hitirallage Gamini Herath Bandara Jayasekara
17 - Naranbedhdha	Weerasingha Dewayale Jayasingha
18 - Kumballoluwa	Neelawala Patabedi Gedara Geeth Roshan Karunarathne
19 - Molagoda	Malmadayalage Ajith Dharmasiri
20 - Kadigamuwa	Herath Gedara Lionel Sarath Kumara
21 - Bedhdhawala	Sinhala Pedige Rukman Anura Priyarathna
