ward	name
1 - Talaimannar	Benadict Leyam Bernatheth Kunaseeli
2 - Talaimannar Pier East	Sherifdeen Muhamathu sabeek
3 - Thullukudiyiruppu	Suntharalingam Jeganathan
4 - Pesalai	Antanis Amali
5 - Pesalai South	Manellusiya Kulas Sebamalai
6 - Siruthoppu	Meera Muhaideen Jawath
7 - Puthukudiyiruppu	Abdul Jabbar Mohamad Fasli
8 - Erukalampiddy	Majinoon Mohamathu Siraj
9 - Thalvupadu	Gnanapragasam Richard
10 - Tharapuram	Abuthahir Mohamathu Basith
11 - Uylankulam	Navajeevana Thillainathan
11 - Uylankulam	Ayyavu Ramar
