ward	name
1 - Talaimannar	Anthonydasan Fernando Atputhathas
2 - Talaimannar Pier East	Ramu Kathirventhan
3 - Thullukudiyiruppu	Sebathegi Anton Pushparaja
4 - Pesalai	Thillaivanam Balasubramaniyam
5 - Pesalai South	Barnavas Soosaiyappu Thuram
6 - Siruthoppu	Gnanapragasam Stephen Retnaraja
7 - Puthukudiyiruppu	Sanmugaraja Prabakaran
8 - Erukalampiddy	Peter Jasmin Mariya Rojini
9 - Thalvupadu	Saviriyan Beldano Judes
10 - Tharapuram	Sumathy Kantharaja
11 - Uylankulam	Balasingam Kathirgamanathan
11 - Uylankulam	Aseervatham Jude Selvaranjan
