ward	name
1 - Erlalai North East	Thavarasa Rajmohan
2 - Erlalai West	Ponnambalam Rajitha
3 - Erlalai Central	Kanji Nagapasa Rajeevkumar
4 - Kuppilan	Amirthanathar Deloshan
5 - Punnalaikattuwan	Rasan Pratheeskumar
6 - Erlalai South	Sivalingam Kajeepan
7 - Chunnakam East	Rajendran Sooriyawathan
8 - Chunnakam West	Paul Sugaselvam Antoney Nobert
9 - Kandarodai	Murugesu Pathmanathan
10 - Sanguveli	Mahalingam Navarathnam
11 - Uduvil North	Raththinam Thayalan
12 - Chunnakam South	Rosario Amalini Regiwinston
13 - Inuvil East	Pathuru Anne Priyantha
14 - Uduvil South	Ratnasingam Lukman
15 - Uduvil South East	Kunanathan Tharmilan
16 - Inuvil West	Selvarathnam Jeyakumar
17 - Thavadi North	Thavarasa Thavaselvan
18 - Thavadi South	Ramanan Viparan
