ward	name
1 - Pahala puliyankulama	Kiringoda Arachchige Sanath Ananda
2 - Saliyawewa	Davundage Sisira Wasantha Kumara
3 - palugassegama	Disanayake Mudiyanselage Chandhi Prabodha
4 - virapura	Thennakoon Mudiyanselage Ubhayasena Thennakoon
5 - kubukwewa	Hetti Arachchilage Wimal Sriyarathne
6 - aluthgama	Kadupitige Thushara Silva
7 - ihala puliyankulama	Pathirajage Nihal Fernando
8 - thambapanniya	Malala Irugal Bandaralage Nayana Nandana Siri Bandara
9 - Thabbowa	Hetti Arachchige Sunil Nissanga
10 - murukkuwatawana	Palihawadana Arachchilage Don Suresh Kumara
11 - karuwalagaswewa	Abeysinghe Herath Mudiyanselage Karunadasa Rathnayake
