ward	name
1 -	Thelge Saman Santha Peiris
2 -	Siyambala Godage Don Buddika Madhushanka
3 -	Mullakandage Darshana Niroshan Perera
4 -	Mudalige Don Karunadewa
5 -	Sobanahandi Kusumsiri De Silva
6 -	Liyanage Don Iroshan Madhusanka
7 -	Mullakandage Sameela Niroshi Perera
8 -	Susew Hewage Shanuka Suren Piyarathna
9 -	Benthara Arachchige Chandani
10 -	Alawaththage Sugeesha Dilhani
11 -	Weerasinghage Dammith Sanjeewa
12 -	Ihala Hewage Lasanthi
13 -	Kaluhath Chaminda Viraj Mendis
14 -	Kavirathna Gayan Sampath Ubeysena
15 -	Kanishka Chathurani Wijesingha
16 -	Sikku Arachchige Nisanka Priyamal Priyamal Silva
17 -	Gamage Nirmala Damayanthi
18 -	Payagalage Sudharma Damayanthi Fernando
19 -	Hewa Kankanamge Dona Samanthi Chandrika
