ward	name
1 - Pansalgodella	Hampe Withanalage Manori Chathurika Withanage
2 - Buddayaya	Wijesinghe Pathiranalage Swarna Kanthi
3 - Sungavila	Warnakula Sooriyage Bonut
4 - Nelumpura	Muhamadu Hanipa Muhamadu Siyan
5 - Patunugama	Ramanayake Mudiyanselage Jayathilake
6 - Kegalugama	Ra Nahipura Dewayale Joshep
7 - Senanayakapura	Waradamune Gedara Indarani Pushpalatha
8 - Hingurakdamana	Weearabaddanage Upul Weerabaddanage
9 - Pulasthigama	Rajapaksha Gamage Dewanayaka Dharma Sri Mahanama
10 - Thambala	Muhammadu Sali Muhammadu Jabeer
11 - Alhilalpura	Aidurus Rizvi
11 - Alhilalpura	Muhammadu Thambi Lebbe Muhammadu Hanipa
12 - Lankapura	Heenkenda Mudiyanselage Saman Jayathissa
13 - Thalpotha	Asmadale Aluthwaththe Gedara Manju Sri Aluthwaththa
