ward	name
1 - Mederipitiya	Rathnayaka Liyanage Anuradhika
2 - Kiriweldola	Rubasinghe Gamage Manjula
3 - Kandilpana	Rengan Ponnaiah Subramaniam
4 - Thenipita	Aravinda Dinesh Pathirana
4 - Thenipita	Paparavaganam Asandakumar
5 - Deniyaya	Mahadurage Jayathissa
6 - Pallegama	Kottakankanamge Saman Priyantha
7 - Kolawenigama	Wathuravamanagei Sisira Kumara
8 - Kotapola North	Malmala Arachchige Dinesh Nuwan
9 - Ilukpitiya	Korawege Sumindu Kumara
10 - Kotapola South	Pallewela Hettiarachchi Thilanka Gunawardha
11 - Waralla	Sanduni Wathsala Amarasinghe
12 - Morawaka	Kaluthanthatrige Mahandarathna or Mahindarathna
13 - Horagala	Jatunge Nimal
