ward	name
1 - Wewagama	Sakalasooriyage Premakumara
2 - Jathuwangoda	Walgampaya Hewa Pathiranage Bandara Dhanarathna
3 - Kalawana	Thapassara Muhandiramalage Wayanthi Sanjeewanee
4 - Thapassarakanda	Ekanayaka Mudiyanselage Nishantha Ramon Ekanayaka
5 - Hangarangala	Porokara Arachchilage Chaminda Karunarathne
6 - Delgoda	Athukoralalage Sandani Indeevari Athukorala
7 - Weddagala	Jayasingha Lekamlage Upali Jayasinghe
8 - Panapola	Weerawardhana Kankanamalage Dharmapala
9 - Pothupitiya	Kankanamalage Chandana Ashoka Kumara
10 - Rambuka	Ambewila Arachchilage Saman Kumara
