ward	name
1 - Wewagama	Waga Arachchige Sunil
2 - Jathuwangoda	Seelawansha Hitihamillage Tiron Janaka Seelawansha
3 - Kalawana	Nayinangala Vidanelage Pushpakumara Abhayasiri Chandralal
4 - Thapassarakanda	Kombala Liyanage Nirupa Priyanthi
5 - Hangarangala	Senna Hennadige Sanjiwa Priyashantha
6 - Delgoda	Ranathunga Arachchillage Ajith Kumara
7 - Weddagala	Samarappulige Jayasena
8 - Panapola	Ilukpotha Kankanamalage Kapila Hemantha
9 - Pothupitiya	Rasika Chaminda Balasooriya
10 - Rambuka	Rajapakshage Vilbert
