ward	name
1 - Dimbulagala	Jayantha Marasingha
1 - Dimbulagala	Sidambaram Pillei Rahulan
2 - Vijayabapura	Nawarathna Mudiyanselage Mallika Wijerathna
3 - Aralaganvila	Rajapaksha Waidyalankara Gedara Sarath Rajapaksha
4 - Bogaswewa	Elamal Kumbure Gedara Priyantha Bandara Elamalkumbura
5 - Ellewewa	Kellange Waththe Gedara Nilanthi Karunarathna
6 - Kalukele	Dugganna Ralale Gedara Menaka Muditha Bandara
7 - Yakkure	Rajakaruna Mudiyanselage Upali Rajakaruna
8 - Siripura	Diyogu Hennadige Benat
9 - Galeliya	Welahettige Indika Kumara
10 - Veheragala	Deeyagaha Rajapakshage Nihal Tenishan
11 - Pimburaththewa	Pushpa Kumara Ranasingha
12 - Alawakumbura	Gunarathna Mudiyanselage Jayasiri Bandara
