ward	name
1 - Kohunugamuwa	Nirmal Kadawatha Arachchi
2 - Aluth Weediya	Mohomad Siddik Mohomad Afsal
3 - Galbokka	Muhammadu Yasin Muhammadu Husein
4 - Pelena West	Pattikara Bandanage Wasantha Neelamani
5 - Parana kade	Nawarathna Ranasinhalage Chaminda Nuwan Kumara
6 - Hetti weediya	Muhammadu Ibrahim Muhammadu Nisar
7 - Walliwala East	Gardiyawasam Kochchigoda Kankanamge Don Sujeewa Thusitha Kumara
8 - Walliwala West	Wathiyage Sheltan Pemananda
9 - Maha Weediya	Lokugamhewage Pasidu Madushanka
10 - Kapparathota South	Divana Waththe Aluthgedara Noyel Dhammika Ediriweera
11 - Kapparathota North	Gardiya Hewage Yamuna Kanthi
