ward	name
1 - Ambanpitiya Nagarikaya	Nelundeniyalage Indrani Jayasingha
2 - Habudugala	Renapana Dewayalage Thusitha Pushpa Kumara
3 - Anguruwella	Galappaththi Kankanamalage Sanath Galappaththi
4 - Wewaladeniya	Adikari Arachchillage Indunil Krishantha Adikari
5 - Olagama	Dasanayaka Mudiyanselage Lakpriya Punchi Bandara Mirihella
6 - Kurunduhinna	Rathnayaka Mudiyanselage Sanjeewa Pradeep Kumara
7 - Madeyawa	Sirimewan Palitha Wijewardhana
8 - Meepitiya	Heenwelle Gedara Niluka Shamali Jayasena
9 - Nilmalgoda	Halawath Mudiyanselage Suranga Dinesh Gunathilaka
10 - Pitihuma	Wataladde Gamaralalage Rakhitha Dayan Wimalarathna
11 - Gangoda	Panawala Rallage Jayasooriya Madduma Bandara
12 - Rockhill	Menuwara Arachchilage Navindu Oshada Menuwara
