ward	name
1 - Ambanpitiya Nagarikaya	Rangalage Upul Prageeth Rangala
2 - Habudugala	Korale Gamage Dona Krishanthi Iresha Thilakarathna
3 - Anguruwella	Rukunayaka Menaka Shamodawa Senarathna
4 - Wewaladeniya	Wickramanayakalage Sumath Wickramanayaka
5 - Olagama	Wagage Abesingha Senarathana
6 - Kurunduhinna	Kande Gedara Imesha Dilhani Wijerathne
7 - Madeyawa	Muwan Bismark Tyron Weero
8 - Meepitiya	Jayalathge Rashmitha Himan Chamikara
9 - Nilmalgoda	Godawelage Indika Upali Yasarathna
10 - Pitihuma	Jayalathge Laksiri Jayantha
11 - Gangoda	Hapuarachchige Tharanga Nuwan Hapuarachchi
12 - Rockhill	Kader Thuwan Naim
