ward	name
1 - Kanagarayankulam North - Mannakulam	Uduvarage Don Gamini Sumith Samarajeewa
2 - Kanagarayankulam South	Vadu Vidanalage Gedara Wasantha Kumara Jayathunga
3 - Sinnadamban - Nainamadu	Vadu Vidanayalage Gedara Chandrika Chathurani Priyangani Udeni Kumari
4 - Kulavisuddan - Maraviluppai	Degaldoruve Walawwe Roshan Manoj
5 - Nedunkeny	Bashnayaka Mudiyanselage Inoka Ranjani Kumari
6 - Olumadu - Maamadu	Vadu Vidanelagedara Kelum Pradeep Jayathunga
7 - Puliyankulam North and South	Varadivela Gedara Pramila Deshani Kumarasingha
8 - Paranthan - Anantharpuliyankulam	Athauda Mudiyanselage Degaladoruwe Valawwe Dassanayaka
9 - Oonchalkaddy - Maruthodai	Poththe Kande Ralalage Jayasingha
10 - Paddikkudiyiruppu - Katkulam	Wjesundara Mudiyanselage Asanka Kumara Premachandra
11 - Gayabapura - Monarawewa	Vithana Pathirathnalage Ananda Upali
12 - Kalyanaoura Village	Hettiarachchige Deepal Rasika Weerawardana
13 - Eththaweddunuwewa	Jayalath Pelige Gamini
14 - Sampathnuwara	Rathnayake Mudiyanselage Madhushani Erangika Damayanthi Rathnayake
