ward	name
1 - Kanagarayankulam North - Mannakulam	Thangarasa Deviraj
2 - Kanagarayankulam South	Jeyakodi Jeyaruban
3 - Sinnadamban - Nainamadu	Vayiravapillai Nagendram
4 - Kulavisuddan - Maraviluppai	Ayyanu Thiruvarutchelvan
5 - Nedunkeny	Somasundaram Saththiyendran
6 - Olumadu - Maamadu	Vaiiramuththu Poobalasingam
7 - Puliyankulam North and South	Darmalingam Danushan
8 - Paranthan - Anantharpuliyankulam	Thirunavukkarasu Krishnaveny
9 - Oonchalkaddy - Maruthodai	Sivasundaram Sivasegaram
10 - Paddikkudiyiruppu - Katkulam	Vinasiththambi Arulanandam
11 - Gayabapura - Monarawewa	Sabaraththinam Thanihasalam
12 - Kalyanaoura Village	Darmalingam Uthyakumar
13 - Eththaweddunuwewa	Vinodha Sanmuharasa
14 - Sampathnuwara	Jesitha Raseshwaran
