ward	name
1 - Kanagarayankulam North - Mannakulam	Arumukam Prabaharan
2 - Kanagarayankulam South	Sachchithanandan Sathanandan
3 - Sinnadamban - Nainamadu	Sivakuru Madanakumar
4 - Kulavisuddan - Maraviluppai	Rasathurai Pakirathan
5 - Nedunkeny	Kanthaiya Srikantharasa
6 - Olumadu - Maamadu	Chandirarasa Mohanambikai
7 - Puliyankulam North and South	Majilvaganam Shothirasa
8 - Paranthan - Anantharpuliyankulam	Sellaiya Saseelan
9 - Oonchalkaddy - Maruthodai	Nammuni Arachchi Hewa Welhenahe Palitha Weerarathne
10 - Paddikkudiyiruppu - Katkulam	Nagarasa Nagajeevan
11 - Gayabapura - Monarawewa	Ramaiya Ramachandran
12 - Kalyanaoura Village	Gunasingam Janagan
13 - Eththaweddunuwewa	Yesudasan Nishanthan
14 - Sampathnuwara	Kumaracheharahe Sasikala Maduwanthi
