ward	name
1 - Kanagarayankulam North - Mannakulam	Nilani Prabhakaran
2 - Kanagarayankulam South	Jeyarani Subaskaran
3 - Sinnadamban - Nainamadu	Sellamuththu Selvakumar
4 - Kulavisuddan - Maraviluppai	Sivarasa Nirojan
5 - Nedunkeny	Subramaniyam Selvakumar
6 - Olumadu - Maamadu	Kalimuththu Abdul Haleem
7 - Puliyankulam North and South	Prabhakaran Kokulan
8 - Paranthan - Anantharpuliyankulam	Arunasalam Nishanth
9 - Oonchalkaddy - Maruthodai	Rathnayake Mudhiyanselage Upali Rathnayake
10 - Paddikkudiyiruppu - Katkulam	Tharsana Nirojan
11 - Gayabapura - Monarawewa	Hetti Arachchige Chandrani Wasantha Hettiarachchi
12 - Kalyanaoura Village	Pelawa Gedara Rupika Nilanthi
13 - Eththaweddunuwewa	Udage Arachchilage Mahinda Kularatne
14 - Sampathnuwara	Thennakoon Arachchilage Aruna Shantha Priyadarsana
