ward	name
1 - Peliyagoda Waththa	Nazeer Mohamad Ishan
2 - Meegahawaththa North	Suriyapperuma Arachchige Gayan Sankalpa Gunarathna
3 - Pattiya North	Krishan Kumar
4 - Pattiya East	Palamandadige Tharushika Nethsarani Fernando
5 - Rohana Wihara Place	Kalahe Kankanamlage Nandadewa Hemapriya
6 - Meegahawaththa South	Ethmadalage Yoshan Sri Lakkitha Jude Perera
7 - Peliyagoda Gangabada	Ranasinghe Arachchilage Thilakarathana Thisera
8 - Peliyagoda Gangabada East	Kusum Sujeewani Costha
9 - Pattiya West	Nandika Niroshani Disanayake
10 - Gurukula School Place	Kalahe Kankanamlage Chinthaka Wijayapriya
