ward	name
1 - Peliyagoda Waththa	Kandauda Liyanaarachchige Sampath Chaminda Perera
2 - Meegahawaththa North	Weerasinghage Dilshan Anuruddha Semasingha
3 - Pattiya North	Latha Wijesinghe
4 - Pattiya East	Welandame Arachchige Deepthi Sudharma Karunadasa
5 - Rohana Wihara Place	Urapola Pemasiri Himi
6 - Meegahawaththa South	Shantha Kumara Manamperi
7 - Peliyagoda Gangabada	Madasami Sridevi
8 - Peliyagoda Gangabada East	Sooriya Arachchige Rajeewa Kumara
9 - Pattiya West	Kamburugoda Gamage Bhathiya Suranga Perera
10 - Gurukula School Place	Mallaha Widanalage Dilusha Madusanka
