ward	name
1 - Peliyagoda Waththa	Peedambaram Ramesh Kumar
2 - Meegahawaththa North	Mahendra Harsha Thilakarathna
3 - Pattiya North	Gamage Priyantha Premarathna
4 - Pattiya East	Ranasingha Arachchige Sriyani
5 - Rohana Wihara Place	Padigamage Nipuna Pawan Kumara
6 - Meegahawaththa South	Samarasingha Arachchige Salton
7 - Peliyagoda Gangabada	Amila Nishantha Kumarasingha
8 - Peliyagoda Gangabada East	Iluksooriya Arachchige Sumith Ranasingha
9 - Pattiya West	Mirihana Kankanamalage Nilantha Perera
10 - Gurukula School Place	Kankanam Gamage Sardha Gamini
