ward	name
1 - Medawala	Mulachari Gedara Dharmasena
2 - Attauagama	Mohamad Jabir Mohamad Nasir
3 - Gonigoda	Konakalagala Hurigolle Gedara Ariyawansha Hurigolla
4 - Hedeniya	Abusali Mohamad Raus
5 - Karanduwawala	Thuwan Puthra Thuwan Mohamad Hafil
6 - Hiriyalagammana	Hamim Siththi Nasira
7 - Tittapajjala	Aswar Mohammad Asad
8 - Hapugoda	Konakalagala Hurigolla Gedara Dinusha Shashikala Prabodhani
9 - Ranawana	Muhammadu Salim Muhammadu Mulapper
10 - Uduwawala	Jaupar Paus
11 - Nugawela	Jifri Hanifa Mohamad Mifthar
12 - Kulugammana	Sahul Hamid Mohammadu Ameen
13 - Uguressapitiya	Siddik Mahammadu M Mubarak
14 - Senaratgama	Sahul Hameed Mohamad Safreen
15 - Innigala	Sehabdeen Nihaskan
16 - Pollwatta	Samsudeen Mohamad Sukirin
17 - Hamangoda North	Edirisinghe Arachchilage Dinushi Kalpana Edirisinghe
18 - Gohagoda	Egoda Durayala Gedara Jayarathna
19 - Hamangoda South	Ansar Munsar Hameedh
20 - Halloluwa	Ibrahim Muhamad Ihlas
21 - Yatihalagala Udagama	Badurdeen Illiyas
22 - Yatihalagala Pallegama	Wickramasinghe Galkandage Priyantha Jayawickrama
