ward	name
1 - Medawala	Ambakote Watte Gedara Madhura Viraj Rajapaksha
2 - Attauagama	Kotika Badde Gedara Wijerathne
3 - Gonigoda	Kalehi Kankanamalage Sisila Weerasinghe
4 - Hedeniya	Sooriya Bandaralage Rohana Wijesinghe
5 - Karanduwawala	Ranhotige Maheshi Shanika Senarathna
6 - Hiriyalagammana	Kaluhetti Arachchige Janaka Nayanananda
7 - Tittapajjala	Ilangath Karunadhipathi Gedara Samaraweera
8 - Hapugoda	Malagammana Gedara Aruna Nishantha Indika Kumara Induwansha
9 - Ranawana	Solanga Arachchilage Pushpa Premakanthi Rangalla
10 - Uduwawala	Wijekoon Mudiyanselage Gamunu Dissanayake
11 - Nugawela	Senanayaka Mudiyanselage Anuradha Senanayake
12 - Kulugammana	Rajawelli Atharagalge Sujeewa Indunil Karunarathna
13 - Uguressapitiya	Welandagedara Jayathissa
14 - Senaratgama	Dambagolle Gedara Dayarathna Wimalaweera
15 - Innigala	Abdul Rashid Mohomad Husen
16 - Pollwatta	Kondadeniye Ungahene Gedara Vijitha
17 - Hamangoda North	Udawaththalage Jagath Amarasooriya
18 - Gohagoda	Guhagoda Malippuwe Gedara Saman Kumara Marasinghe
19 - Hamangoda South	Usmeeye Gedara Osmand Ranaweera
20 - Halloluwa	Marasinghe Gedara Patali
21 - Yatihalagala Udagama	Nawaragodagedara Sarath
22 - Yatihalagala Pallegama	Rajawelli Atharagalle Gedara Chamila Lakmal Buddika Dharmasena
