ward	name
1 - Medawala	Ihala Gedara Ajith Senadheera
2 - Attauagama	Dissanayaka Mudiyanselage Roshan Madhusanka Dissanayake
3 - Gonigoda	Herath Mudiyanselage Indrani Menike Herath
4 - Hedeniya	Paragahange Hapan Pedige Pradeep Saman Kumara
5 - Karanduwawala	Rajapaksha Eramuduange Gedara Chameera Supun Gunawardhana
6 - Hiriyalagammana	Haddawage Danushka Sampath Haddawage
7 - Tittapajjala	Malwewe Gedara Dhanushka Kumara Malwewa
8 - Hapugoda	Wattegedara Naween Madhusanka Perera
9 - Ranawana	Watte Widanelage Ishani Madhuwanthi Rathnasena
10 - Uduwawala	Thawalangoda Suranga Prasad Weerasinghe
11 - Nugawela	Viyana Gedara Gayan Kalanka Weerasekara
12 - Kulugammana	Panthiya Watte Gedara Upasena
13 - Uguressapitiya	Bogas Ange Galapita Gedara Ajith Kumara Jayathunga
14 - Senaratgama	Karunawelli Malwewe Gedara Nadeeshan Chathuranga Malwewa
15 - Innigala	Nanayakkara Godakandage Theruni Nisansani De Silva
16 - Pollwatta	Sahan Chanaka Kodithuwakku
17 - Hamangoda North	Bogasthennage Nelum Niroshani Somasiri
18 - Gohagoda	Bogasthenne Gedara Thilina Priyadarshana Pushpakumara
19 - Hamangoda South	Ranjith Weerathunga Wakishta
20 - Halloluwa	Rushen Liyana Arachchi
21 - Yatihalagala Udagama	Heenne Gedara Dinesh Chanuka Mettananda
22 - Yatihalagala Pallegama	Kangaran Mulle Gedara Deepal Dhanushka Siriwardhana
