ward	name
1 - Medawala	Wele Gedara Lionel Pathmakumara
2 - Attauagama	Rathmalsinghe Herath Mangala Ghanawansha
3 - Gonigoda	Aluthkumbure Athauda Mudiyanselage Namamalika Gunarathne Menike
4 - Hedeniya	Junaideen Abdul Munap
5 - Karanduwawala	Ganegoda Arachchige Nishshanka Ganegoda
6 - Hiriyalagammana	Dissanayake Mudiyanselage Nimali Dissanayake
7 - Tittapajjala	Channa Liyanage
8 - Hapugoda	Pahala Alakola Anga Walawwe Yapa Mudiyanselage Nishantha Dhammika Bandara
9 - Ranawana	Asitha Premajith Gamage
10 - Uduwawala	Ranaraja Mudiyanselage Lalith Ruwan Ranaraja
11 - Nugawela	Sri Chandana Keppetipola Madugalle
12 - Kulugammana	Nerathal Deniye Tharindu Mapa Bandara Dharmawardhana
13 - Uguressapitiya	Udumal Lebbe Kamarussaman
14 - Senaratgama	Rajapaksha Gedara Mangala Lakshman Somasinghe
15 - Innigala	Husen Mohomad Ismail
16 - Pollwatta	Herath Mudiyanselage Gamini Herath
17 - Hamangoda North	Thalagahagoda Gamage Nimal Jayawickrama
18 - Gohagoda	Yapa Mudiyanselage Dilan Thushara Sampath Bandara
19 - Hamangoda South	Arambe Gedara Padmawathi
20 - Halloluwa	Priyantha Anura Bandara Wijewardhana
21 - Yatihalagala Udagama	Rajakadiran Gedara Milton Rajakaruna
22 - Yatihalagala Pallegama	Akalanka Chamara Bandara Gambarapitiya
