ward	name
1 - Welivita	Uhanovitage Sarath Dhanawansha
2 - Hewagama	Kankanige Don Ajith Kumara
3 - Kaduwela	Kodithuwakku Arachchige Nandawathi Prera
4 - Bomiriya North	Suduwa Hewage Lakshman de Silva
5 - Bomiriya South	Dolawaththage Don Jayawardhana
6 - Nawagamuwa	Arambekumbure Gedara Hector Senarath Bandara Arambekumbura
7 - Ranala	Rupanjani Wijitha Kumari Pathirage
8 - Dedigamuwa	Waththe Vidanalage Suresh Priyadarshana
9 - Koratota	Gabadage Lalith Chaminda Jayalal
10 - Pore	Janith Rangana Meemanage
11 - Malabe North	Thennakoon Mudiyanselage Sunil
12 - Malabe	Loku Panagodage Sampath Priyankara
13 - Thalahena	Rajapaksha Pathirannehelage Ravi Gunawardana
14 - Muththettugoda	Halahakoon Arachchilage Gayan Madhushanka
15 - Thalangama	Athawuda Arachchige Nishad Buddhika Wimalasiri
16 - Walpola	Liyanage Shirantha Jayalath Perera
17 - Kalapaluwawa	Wijayalath Arachchige Omesha Udayangani
18 - Battaramulla	Dahas Kankanamalage Sumith Prasanna Perera
19 - Pelawatta	Sirithilaka Wettasingha
20 - Batapotha	Abeykoon Appuhamilage Don Piyasiri Abeykoon
21 - Jayawadanagama	Peellawaththage Rohini Mangalika
22 - Pothuarawa	Hewa Gamage Sandun
23 - Wellangiriya	Wilathgamuwage Don Kelum Thushara
24 - Arangala	Idangodage Jayanka Piyasiri
25 - Hokandara	Bethmage Ajith Kumara Perera
26 - Boralugoda	Korotta Gamage Sarath Lalee Chandralal
27 - Athurugiriya	Meegasdeniya Kankanamge Dayarathna Meegasdeniya
28 - Oruwala	Herath Mudiyanselage Rohini Sriyalatha
