ward	name
1 - Welivita	Rupasingha Arachchige Inoka Geethanjali
2 - Hewagama	Senadhira Senarath Mudalige Don Krishantha Indunil Suraweera
3 - Kaduwela	Herath Mudiyanselage Saman Wikramarathna
4 - Bomiriya North	Henadhirage Don Chanaka Kasun Senadheera
5 - Bomiriya South	Jayasinghage Don Saman Palitha
6 - Nawagamuwa	Rathnayaka Mudiyanselage Sarath Bandara
7 - Ranala	Galagedarage Shirani Ariyawansha
8 - Dedigamuwa	Herath Mudiyanselage Dinushan Wikramarathna
9 - Koratota	Weliwattage Dayananda Perera
10 - Pore	Kuruppu Arachchilage Priyangani Champika Kuruppu Arachchi
11 - Malabe North	Welathanathrige Thilaka Botheju
12 - Malabe	Wahalathanathrige Don Udeni Inoka Wahalathantri
13 - Thalahena	Walpola Arachchige Kusuma Malkanthi
14 - Muththettugoda	Christhogu Baduge Hasini Sathsarani
15 - Thalangama	Perumal Santha
16 - Walpola	Anura Ariyawansha Galagedarage
17 - Kalapaluwawa	Kombala Witharanage Amila Priyashantha
18 - Battaramulla	Withana Godellage Samantha
19 - Pelawatta	Christhogo Badugeyi Champika Bandu Kumara
20 - Batapotha	Galkolage Madhusha Nayomi Perera
21 - Jayawadanagama	Wijesingha Appuhamilage Ashela Srinath
22 - Pothuarawa	Kodithuwakku Arachchige Amila Dhammika
23 - Wellangiriya	Ramya Hasanthi Samarasingha
24 - Arangala	Amarasingha Arachchige Suranga Umayanga
25 - Hokandara	Sagasekarage Gedara Thusantha Ranjith Rajasekara
26 - Boralugoda	Ranasingha Arachchige Mahesh Madhushanka
27 - Athurugiriya	Herath Mudiyanselage Yesandul Methsan Wikramarathna
28 - Oruwala	Mayadunnage Supun Laknath Dabare
