ward	name
1 - Welivita	Kekulkotuwage Don Anira Nilanka Luke Arsakularathna
2 - Hewagama	Shantha Kumara Amarasiri Gunawardhana
3 - Kaduwela	Kalubowilage Greshan Alwis
4 - Bomiriya North	Kasun Darshana Keragala
5 - Bomiriya South	Gabadage Buddhika Thushara Jayavilal
6 - Nawagamuwa	Priyantha Pushpa Kumara Bamunuarachchi
7 - Ranala	Chamara Jayalath
8 - Dedigamuwa	Handapangoda Mudalige Malinda Pasindu Lakshan
9 - Koratota	Deekirike Jayamaha Mudalige Namal Saman Kumara
10 - Pore	Mayadunnage Dona Kanchana Damayanthi Mayadunna
11 - Malabe North	Wilathgamuwage Don Chandika Prasanna
12 - Malabe	Harshana Lakmal Wahalathanthri
13 - Thalahena	Agulugaha Gamage Chandika Prasad Abeyrathne
14 - Muththettugoda	Wijendra Gedara Richart Balasooriya
15 - Thalangama	Deepal Darshana Hettiarachchi
16 - Walpola	Buthgamu Mudiyanselage Anil Nihal Perera
17 - Kalapaluwawa	Ukwaththa Liyanage Shriyani Liyanage
18 - Battaramulla	Gangodawila Hapuarachchige Priyanga Dilrukshika Perera De Thisera
19 - Pelawatta	Kalukapuge Ranjith Perera
20 - Batapotha	Dilani Irosha Amarasinghe
21 - Jayawadanagama	Ihala Kodippilige Gnanapala Wijesinghe
22 - Pothuarawa	Aththidiya Vidanalage Pradeep Sri Suneth Aththidiya
23 - Wellangiriya	Sunil Ranjith De Silva Waidyarathne
24 - Arangala	Thuppahige Don Chandana Pushpakumara
25 - Hokandara	Bethmage Manoj Krishantha Perera
26 - Boralugoda	Garagoda Arachchige Neel Shantha
27 - Athurugiriya	Wanaguruge Nilantha Pushpa Kumara
28 - Oruwala	Thalagalage Sarath Kumara
