ward	name
1 - Witharandeniya	Denagama Jalathge Akila Anjula
2 - Pattiyapola	Kankanam Pathiranage Kevan Vidusara Madubhashana
3 - Kattakaduwa	Abeyvickrama Gamage Rathnasiri Abeyvickrama
4 - Ranna	Hewa Gajanayakage Dakshina Migara Ramavikrama
5 - Nidahasgama	Wanigasekara Krishadulmini
6 - Rekawa	Kodippili Patabendige Chandrasena
7 - Netolpitiya	Harindra Lakmal Abeywickrama
8 - Walgameliya	Weerasekara Arachchige Hashani Shihara
9 - Thenagama	Jayasekara Kankanamge Percy Mahinda Jayasekara
10 - Nalagama	Jayawardhana Widana Arachchige Kumudu Kavinda
11 - Polommaruwa	Kedala Vidana Pathiranage Rajika Chandani
12 - Unakuruwa	Galappaththige Chaminda Kumara
13 - Kadurupokuna	Rathnayaka Arachchige Rashika Kushan
14 - Sinimodara	Amarasekara Mudiyanselage Indika Ranil Kumara
15 - Kudawella	Galappaththi Arachchilage Jinedra Chaminda
16 - Mahawela	Samarathunga Arachchige Rasika Kumara
