ward	name
1 - Valalai	Saravanamuththu Pavalaraaj
2 - Paththameni	Sivanghanam Navapaalan
3 - Achchuvely West	Saanthakumari Pavalaraaj
4 - Achchuvely South	Sayanthinithevi Rasa Jeyasingam
5 - Avarangal	Raththinathaas Piratheepan
6 - Vatharawattai	Srikugan Kanaalan
7 - Puttur East	Rasaraththinam Sothiraja
8 - Puttur West	Shanmuganathan Satheeshkaran
9 - Siruppidy	Sinnappodi Saththiyakeerththi
10 - Achchelu	Kejina Kanaalan
11 - Urelu	Shanmugarasa Sajinthan
12 - Urumpirai North	Kirushnamoorthy Suresh
13 - Urumpirai East	Pulenthiran Ajeepan
14 - Neervely	Jeevakaran Danushan
15 - Neervely North	Mariyajekman Yuliana Pulogarasa
16 - Kopay North	Selvarasa Sasinthan
17 - Urumpirai South	Sanmugarasa Sayakhan
18 - Urumpirai West	Sivakumaaran Vijayakumar
19 - Kopay Center	Kirushnamoorthy Kajinththan
20 - Kopay South	Kovinthan Kulasingam
21 - Kalviyankadu	Sellan Pulenthiran
22 - Irupalai	Puradchithaasan Nilakshan
