ward	name
1 -	Sanjeewa Prashantha Kumara Jayasingha
2 -	Rankiri Pathirannehalage Ariyarathna Wikramarachchi
3 -	Ranushka Priyan Ranchagoda
4 -	Manamalage Sumith Nandalal Fernando
5 -	Abeysingha Arachchige Don Jude Bulad
6 -	Ilangakoon Mudiyanselage Ganagarani Ilangakoon
7 -	Ranasinha Mudiyanselage Saman Anuruddha Bandara
7 -	Mahesh Janaka Wikramarathna
8 -	Ambalangoda Guruge Anoja Perera
9 -	Piyadi Gamage Ananda Jayavilal
10 -	Ranjith Gunarathna
11 -	Hewa Wellalage Samantha Kumara Samaraweera
12 -	Koku Hannadige Indika Aruna Kumara
13 -	Ashan Kosala Sellaperuma
14 -	Athuraliya Welandagodage Amila Dewapriya
