ward	name
1 - Arawwala	Kalukpuge Wasntha Wijayalal
2 - Rathmaldeniya	Udagala Rajakaruna Dasnayake Mudiyanselage Mudulakna Kumari Dasanayaka
3 - Mahalwarawa	Malaviarachchige Anura srinatha
4 - Pelenwatta	pushpakumara Gorakapitiya
5 - Bokundara	Madawanage Kusumsiri Fernando
6 - Mampe	Marambe Hewage Nihal
7 - Honnanthara	Lakshman Chanrarathna walpita
8 - Mawiththara	Madduma Kaluge Chamara
9 - Wishwakalawa	Gonagala Vithanage Mahesh Prasantha Vithanage
10 - Thumbowila	Piyantha Dhahanayaka
11 - Wewala	Manodya Priyadharshani Galpayage
12 - Suwarapola	Asitha Ransingha
13 - Kolamunna	Galwadu Achari Chaminda Udayakumara
14 - Kesbewa	Pathiranage Wasantha Malani
15 - Halpita	Gorakanage Niroshan
16 - Batuwandara	Jayaweera Gamage Amarajeewa
17 - Batakeththara	Konarage Nelshan Disanayaka
18 - Dampe	Juwanda Widanelage Asanka Soyza
19 - Polhena	Wickramasingha Gedara Thilakarathna
20 - Kahapola	Rathnappulige Sarath
