ward	name
1 - Arawwala	Eranda Madushanka Amarasingha
2 - Rathmaldeniya	Wijesingha Arachchige Jasmi Tharushi Sewmini
3 - Mahalwarawa	Balasooriya Arachchige Namal Surendra
4 - Pelenwatta	Nakandalage Don Jayapala
5 - Bokundara	Athuruliya Weladagodage Anju Maheshika
6 - Mampe	Charana Wanjitha Kathriarachchi
7 - Honnanthara	Withange Aruna Nuwan Perera
8 - Mawiththara	Gamaethige Chaminda
9 - Wishwakalawa	Chanditha Jayathwin Kaththriarachchi
10 - Thumbowila	Abeysingha Arachchilage Nimidu Eshan Perera
11 - Wewala	Rupasingha Arachchige Dona Priyangika Damayanthi
12 - Suwarapola	Weerawirodi Samaranayaka Appuhamilage Rajarathna Peris
13 - Kolamunna	Wagawathu Appuhamilage Thusantha Sanjeewa Karunarathna
14 - Kesbewa	Thanippuli Arachchige Osenka Shani Jayawardana
15 - Halpita	Danushka Pathma Kumara Thanthrige
16 - Batuwandara	Padukkage Don Bandusiri Gunawardana
17 - Batakeththara	Hettiyakandage Sawin Maleesha Fernando
18 - Dampe	Welisarage Raweendra Pushpa Kumara
19 - Polhena	Katudampe Subodi Ranjika Muthumali
20 - Kahapola	Thanippulige Don Jayawardana
