ward	name
1 - Welivita	Labugamage Don Susil Herison
2 - Hewagama	Kariyawasam Athukoralage Dona Elisabeth
3 - Kaduwela	Banda Mudiyanselage Yamuna sandamali
4 - Bomiriya North	Liyanage Dona Sanduni Chamika
5 - Bomiriya South	Liyanage Dona Nilani Ishanka
6 - Nawagamuwa	Paththimuni Mala Muditha De Silva
7 - Ranala	Jeyaraman Chandra Kumar
8 - Dedigamuwa	Habarakada Liyana Arachchi Buddhika Mohan Madanayaka
9 - Koratota	Oruwalage Sanjeewa Niroshan
10 - Pore	Disanayaka Arachchilage Renuka Disanayaka
11 - Malabe North	Ranasinha Arachchilage Chanaka Jayaminda Ranasinha
12 - Malabe	Thotabaddage Kalpani Nuwanthika de Silva
13 - Thalahena	Hakamuva Lekamalage Shriyani
14 - Muththettugoda	Mudalige Nilanthi Kumari
15 - Thalangama	Koonara Mudiyanselage Kanchana Akalanka
16 - Walpola	Piliduwa Hewage Nadeeka Priyadarshani
17 - Kalapaluwawa	Rabukkana Maggoonage Shehan Perera
18 - Battaramulla	Wadduwage Yasas Sri Priyadarshana Ariyasinha Perera
19 - Pelawatta	Maddumage Nipuni Madushika Perera
20 - Batapotha	Heerala Pathirannehelage Purnima Dilhari
21 - Jayawadanagama	Thennakoon Arachchialage Sugandi Chamika Thennakoon
22 - Pothuarawa	Ihala Gedara Sandya Kumari
23 - Wellangiriya	Kehel Waththe Gedara Dulani Ranjani Kulathunga
24 - Arangala	Wilathgamuwage Dona Meeri Metilda
25 - Hokandara	Pathambarage Shanika Wirangi
26 - Boralugoda	Disanayaka Arachchilage Preethika
27 - Athurugiriya	Hewa Munasinhagei Dhammika
28 - Oruwala	Kudagalage Dayani Chandrika Senevirathna
