ward	name
1 - Welivita	Kumarawadu Sumanasiri Mandis
2 - Hewagama	Halawathage Sanoj Sriyantha Perera
3 - Kaduwela	Dediyagala Gam Acharige Sepalika
4 - Bomiriya North	Madura Sri Gamage
5 - Bomiriya South	Keragala Arachchige Wisal Winivida Keragala
6 - Nawagamuwa	Naiduwadurage Ruchini Shyamika De Silva
7 - Ranala	Gankandage Don Sheela Erandathi
8 - Dedigamuwa	Buthpitiya Lekamlage Siriyalatha
9 - Koratota	Pehembiyabadhu Arachchige Don Chandrasiri
10 - Pore	Hewamanage Osman Wijesiri
11 - Malabe North	Egodawaththa Arachchige Don Henry
12 - Malabe	Samhandige Mahesh Priyantha Silva
13 - Thalahena	Magalage Ranjan Santha Perera
14 - Muththettugoda	Subadra Kankanamalage Anula Perera
15 - Thalangama	Meragal Pedi Gedara Prasanna Kumara Semasinghe
16 - Walpola	Sujith Priyantha Kuruwita
17 - Kalapaluwawa	Gangoda Withana Gamage Kumarasena
18 - Battaramulla	Alawaththa Kankanamge Wajira Somasiri
19 - Pelawatta	Jayakodige Danushka Prasanjith Perera
20 - Batapotha	Manjula Upendra Palihawadana
21 - Jayawadanagama	Gankandage Gamini
22 - Pothuarawa	Udugal Motege Asanka Dissanayake
23 - Wellangiriya	Hewanam Arachchige Premalal Wijerathne Perera
24 - Arangala	Deyalage Don Deepthi Indunil Chandima Amarasekara
25 - Hokandara	Thalagalage Mayura Priyashan
26 - Boralugoda	Wathure Widanalage Kanthi Hemakumari
27 - Athurugiriya	Thalagalage Sumith Shantha Perera
28 - Oruwala	Jamburuthugoda Gamage Ariyarathne
