ward	name
1 - Sellipigama	Vidanagamage Helapriya Darpana Nandaraja
2 - Rampadeniya	Indika Pushpa Kumara Dorakumbura
3 - Kalugala	Lokupitiyage Pushpa Jayasanka Perera
4 - Polpitiya	Dikowita Herath Mudiyanselage Kamani Ajantha
5 - Jambuthenna	Ilumbethenne Gedara Ajith Rathnayaka
6 - Kehelwarawa	Udumalwaththe Gamaralalage Chamili Karunasekara
7 - Lakshapana	Liyana Arachchilage Nilmini Saman Gunawardana
8 - Vidulipura	Imihamilage Chandrakanthi
9 - Ginigathhena	Meneripitiyage Lal Chandrasiri
10 - Watawala	Velayidan Ramasami
11 - Rosella	Selwaraj Vikneswaran
12 - Ruwanpura	Ganeshan Kuwendran
13 - Shanon	Lechchuman Karunanidi
