ward	name
1 -	Wijeweera Kankanamalage Saranga Sajeewani Dahanayaka
2 - mattakkuliya	Antonies Niroshan Wallace
2 - mattakkuliya	Royal Benedict Rooth Sapthika
2 - mattakkuliya	Frank Adrian Isaac
3 -	------------------------------------
3 -	Nadaraja Kumareswari
4 - Mahawattha	John Chandana David Antony
4 - Mahawattha	Kaluthura Arachchige Arunadasa Gunawardhana
4 - Mahawattha	Krishna Kumar Laksan Kumara
5 - Aluth Mawatha	Jayaweera Arachchige Sidath Maleesha
5 - Aluth Mawatha	Muthuthanthri Bastiyange Nilanka Fernando
6 - Lunupokuna	Gonapinuwala Withanage Dhammika Malkanthi
6 - Lunupokuna	------------------------------------
7 - Kotahena West	Thenuwara Acharige Shyamali Dilrukshi
8 - Kotahena East	Pangas Kumburage Sashina Imali
9 - Bluemendal	Thunkorala Adhipathige Sudath Mangala
9 - Bluemendal	Ampe Arachchige Shyamali Manjula
10 -	Warnakulasooriya Mahamuthugala Kankanamge Oshan Naveen Irosha
11 -	Hapange Mangala
12 - Dematagoda	Upali Weliwaththa
12 - Dematagoda	Mohommed Fahim Mohommed Imran
12 - Dematagoda	Mataraba Kanaththa Gamage Sumila Piyadarshani
13 - Maligawatte East	Alagendra Acharige Kanthi
14 -	Weliwaththage Sumith
14 -	Badde Gamage Nirmala
15 -	Mohommed Hamid Hussein Rizvi
16 -	Dinesh Indika Gunarathna
17 -	Upendra Gayathri Wikramarathna
18 -	Henarath Mudiyanselage Nishantha
19 -	Ranasingha Arachchige Nilanthi
20 -	Kongahawaththage Sumith Sujeewa
21 -	Maha Wannige Bandula Ranaweera
22 -	Kneyi Wakeela Reinudeen
23 -	Wafar Farshana Begum
24 -	Ranasingha Arachchige Rathna Thushara
25 - Pankchikawatte	Fathima Sasmina Faris
26 -	Mahanama Udith Madhawa
27 - Maradana	Abdul Hassan Fathima Jareena
27 - Maradana	Fathima Fasliya Bukari
28 - Kuppiyawatta East	Mohommed Samsudeen Shek Kamrudeen
29 - Wanathamulla	Jayalath Pathiranage Manori Udeshika
29 - Wanathamulla	Samarappulige Ruwani Sadeeka
30 - Borella North	Karunan Warige Shalika Widharshani
30 - Borella North	Hewa Maddumage Amila Sanjeewa
31 - Kuppiyawatta West	Mohammed Jiffry Mohammed Naushad
32 - Hunupitiya	Karuppayiya Razeeswari
33 - Wekanda	Podi Gamage Ruchira Suranjani
34 -	Kotahenage Mangalika
35 -	Ashoka Ruwan Amarasingha
36 - Kuruduwatta	Withanage Rohan Indika Jinadasa
37 - Borella South	Manukulasooriyage Dushantha Anuranga Nandasena
38 - Gothamipura	Sellan Lechchuman Vishwanadhan
39 - Narahenpita	Kodithuwakku Arachchige Chanaka Dhanushka
40 - Thibirigasyaya	Wanasundara Arachchilage Indra Kanthi
40 - Thibirigasyaya	Galbokka Hewage Nilushika
41 -	Nagoda Mudalige Shyamlal
41 -	Samsu Mumnas Fausool
42 - Kirula	Sundaram Selvakumar
42 - Kirula	Hattuwan Pedige Mangalika Damayanthi Karunarathna
43 - Kirulapana	Suppaiah Thewar Pushparani
43 - Kirulapana	Francis Nirmala
44 - Pamankada East	Suppaiya Sundara Lechchami
45 - Pamankada West	Kottahewage Yohan Ravindu Bawantha
46 -	Kelum Chathuranga Bandara
46 -	Bazeerdeen Mohommed Rikaz
47 -	Maha Brahakmanage Niroshani Dhammika
