ward	name
1 -	Selvaraja Ramesh Ravishankar
2 - mattakkuliya	Palani Mutthu Annadurai
2 - mattakkuliya	Weeranarayana Mudalige Pradeep Fonseka
2 - mattakkuliya	Anthony Lurdu
3 -	Sandanam Pillai Ravichandran
3 -	Rayappan Anthony Joseph
4 - Mahawattha	Meganadan Vinikshan
4 - Mahawattha	Puwanendran Liyoni Stawani
4 - Mahawattha	Danapalan Esudas
5 - Aluth Mawatha	Solayappan Nadaraja Prabath Kumar
5 - Aluth Mawatha	Vijaya Kumar Subathtra
6 - Lunupokuna	Selwaraj Niroshani
6 - Lunupokuna	Manuwel Vijaya Kumar
7 - Kotahena West	Hetti Arachchige Ruvini Thakshila
8 - Kotahena East	Sekar Bala Kumar
9 - Bluemendal	Thirimalayandi Yesudasan
9 - Bluemendal	Ragawan Anthony Pulle
10 -	Sandanam Michael Andrew
11 -	Anushiya Steepan
12 - Dematagoda	Manivel Kanagesh Kumar
12 - Dematagoda	Hewawasam Lokugamage Dilrukshika
12 - Dematagoda	Krishnaraj Sudakaran
13 - Maligawatte East	Mohomed Sarif Asha Sharik
14 -	Walter Anthony Charles Praveen
14 -	Ramaswami Saraswathi
15 -	Samikannu Roy Wasanth Kumara
16 -	Anithil Joseph
17 -	Karuppan Rajkumar
18 -	Mosus Anita
19 -	Ravichandran John Benadik
20 -	Marthith Niluka Sudarshani
21 -	Sandanam Mogandas
22 -	Salid Fathima Nifla
23 -	Suleiman Osan Mohomed Sahajan
24 -	Vijayakumar Manuwal Manoj Kumar
25 - Pankchikawatte	Bala Krishnan Ushanthan
26 -	Sinnaiya Francis
27 - Maradana	Samantuwa Wasam Desmand
27 - Maradana	Joseph Sandanes
28 - Kuppiyawatta East	Wellayan Jeyachandran
29 - Wanathamulla	Peramuna Arachchige Ranjiwa Perera
29 - Wanathamulla	Sivamayam Sanjiwakanth
30 - Borella North	Dewaraja Malwarage Susantha Pushpa Kumara
30 - Borella North	Jeyakularaja Piriyandan
31 - Kuppiyawatta West	Kadinappuli Hewage Nimali Priyanthi
32 - Hunupitiya	Yagappan Santhiyagu Sandanam
33 - Wekanda	Jakeer Husein Imsamam
34 -	Hegoda Hewage Samahan
35 -	Malcolm Joseph Thushari
36 - Kuruduwatta	Hetti Arachchige Tharindu Gayan was
37 - Borella South	Jenita Priyadarshani Anthony Xeviar
38 - Gothamipura	Bala Krishnan Viyoni
39 - Narahenpita	Ranathunga Arachchige Prageeth Anuradha
40 - Thibirigasyaya	Joseph Vijith
40 - Thibirigasyaya	Puwanendran Rooth Yeromiya
41 -	Ravichandran Gilchisty
41 -	Selwaraj Wasanthi
42 - Kirula	Thirumalayandi Mohandas
42 - Kirula	Pilana Vidanage Shenoon Santhush
43 - Kirulapana	Ravichandran Simson
43 - Kirulapana	Gnanapragasam Sathis
44 - Pamankada East	Udayar Perumale Surendra
45 - Pamankada West	Joseph Wijen
46 -	Micheal Anthony Rumesh Anthony
46 -	Vivekananda Rasa Kuridas
47 -	Puwanendran Ritson
