ward	name
1 - millagama	Weerasingha Devayalage Rumesh Priyadarshana
2 - Halpe	Buthpitiya Lekamlage Don Lakmini Chandana Buthpitiya
3 - Demadara	Maraweera Devayalage Sandun Hemantha
3 - Demadara	Samarakoon Mudiyanselage Layanel
4 - Baddewela	Kande Baduge Sunil Rathnapala
4 - Baddewela	Rathnayaka Mudiyanselage Thilina Pathum Jayasekara
5 - Pupula	Idirimuni Devayalage Priyantha Sunil Kumara
6 - Ballaketuwa	Kumara Bandara Mudiyanselage Amila Gayan Kumara
6 - Ballaketuwa	Nawarathnam Jeyarooban
7 - Ella	Sivasami Selvendran
8 - Rawanaeiia	Wijerathna Mudiyanselage Kusumalatha
9 - Heeloya	Disanayaka Mudiyanselage Deepasika Samanmali
10 - Dowa	Hitihami Mudiyanselage Ajith Priyalal Ellawaththa
