ward	name
1 - millagama	Rajamuni Dewage Nuwansiri Rajamunige
2 - Halpe	Thennakoon Danasirilage Sriyalatha
3 - Demadara	Aadilingam Jayasudha
3 - Demadara	Wijesundara Mudiyanselage Sarath Kumarasingha
4 - Baddewela	Hameed Ibrahim
4 - Baddewela	Subramaniyam Jeyakanth
5 - Pupula	Edirimuni Devayalage Sisira Edirisingha
6 - Ballaketuwa	Edirimuni Devayalage Samith Dishantha
6 - Ballaketuwa	Edirimuni Devayalage Karunapala
7 - Ella	Mahavidanalage Maheshika Sadamali De Mel
8 - Rawanaeiia	Thawalan Godage Kapila Kumara
9 - Heeloya	Mohotti Mudiyanselage Ravindra Lasantha Nandika
10 - Dowa	Hikkaduwa Liyanage Bhagya Sampath Karunarathna
