ward	name
1 - Yatiwawala	Jeewani jailashi Wilathgamuwa
2 - Senkadagala	Meera Lebbe Sahabdeen
3 - Galewatta	Abdul Sathar Muhammadu Siyam
3 - Galewatta	Mahinda Percy Gunarathna
4 - Mawilmada	Mohomad Muththalip Mohomad Manzil
4 - Mawilmada	Rathnayaka Mudiyanselage Dammika Jayantha Bandara Rathnayaka
5 - Mahaweli uyana	Widana Arachchilage Sunil Dharmasiri
6 - Watapuluwa	Edirisingha Mudiyanselage Dhammika Bandara Edirisingha
7 - Wattaranthenna	Hennayaka Mudiyanselage Laxman Egodawatta
8 - Mapanawathura	Sayakkara Lasantha Palitha
9 - Aniwatta Dodamwala	Arachchi Patabedige Chadrasiri Wijayanayaka
10 - Asgiriya	Weerakoon Mudiyanselage Kanchana Dilrukshini Weerakoon
11 - Poornawatta west	Sippriyan Moris Rathnayaka
12 - Mahayyawa	Heellegammacharige Sunil
13 - Aruppala	Akurugoda Liyanaarachchige Aruna Udeni Liyanaarachchi
14 - Boowelikada	Paragaha Ange Gedara Balasingha
15 - Ampitiya	Roli Sterlin Wanigathunga
16 - Malwatta	Kapila Galapitage
17 - Deiyanewala	Pitidoowa Hewage Sanjaya Nuwan Priyadarshana
18 - Katukele	Mohomad Mujeem Mohomad Faslan
18 - Katukele	Senanayaka Mudiyanselage Himani Renuka Senanayaka
19 - Suduhumpola	Samarakoon Mudiyanselage Dammika Nalin Rathnayaka
20 - Mulgampala	Galwale Gedara Indika Nandasena
21 - Bowala	Aththanayaka Mudiyanselage Mahinda Aththanayaka
22 - Getambe	Morawak Koralage Eranda Hiroshan Ariyarathna
