ward	name
1 - Yatiwawala	Muhandiram Arachchilage Rohitha Dharmasiri
2 - Senkadagala	Mohomad Rasheed Sabdeen
3 - Galewatta	Mohamad Rashad Ameen
3 - Galewatta	Wewala Pathiranage Chandrakanthi
4 - Mawilmada	Thuwan Mohamad Ilahi Abdeen
4 - Mawilmada	Hikkaduwe Liyanage Upasena Nishantha Liyanage
5 - Mahaweli uyana	Bellana Mesthreege Nimali Premakanthi
6 - Watapuluwa	Dissanayakage Deshantha Pathma Nayana Manjula Dissanayaka
7 - Wattaranthenna	Uwage Don John Sisil Rohan
8 - Mapanawathura	Sarikkara Patabedhige Wimal Perera
9 - Aniwatta Dodamwala	Wijesingha Arachchilage Sarath Wijesingha
10 - Asgiriya	Thalagama Perly Jeewayani Liyanage
11 - Poornawatta west	Nagaraja Wimalendran
12 - Mahayyawa	Kesara Dahamsodha Senanayaka
13 - Aruppala	Medagedara Upul Harshana Bandara
14 - Boowelikada	Udakumbure Mudiyanselage Kumudini Pushpakumari Abeyrathna
15 - Ampitiya	Konara Mudiyanselage Thilanka Nalinda Konara
16 - Malwatta	Managedara Arachchilage Thusitha Jeewaka Kumara
17 - Deiyanewala	Malala Gamage Nihal Ranjith Fernando
18 - Katukele	Herath Mudiyanselage Harsha Jayasanka
18 - Katukele	Mohideen Meerasaibu Silmi Mohomad
19 - Suduhumpola	Pinwaththa Kankanamalage Sarathchandra
20 - Mulgampala	Anura Kulathunga
21 - Bowala	Chakrawarthige Newindra Fernando
22 - Getambe	Kiriwita Withanage Dhammika Perera
