ward	name
1 - Mirihana South	Jayasooriya Arachchige Sampath Priyanka Perera
2 - Mirihana North	Liyanage Suranjith Wijerathne
3 - Madiwela	Ebilithinna Durayalage Kulathunga
4 - Pragathipura	Mahagana Arachchige Nirosha Chathurangani Perera
5 - Udahamulla	Omaththage Saman Nirosh Perera
6 - Thalapathpitiya	Pinnaduwage Haresh Dilojan De Silva
7 - Pamunuwa	Kekiriobada Gamage Niroshani
8 - Thalawathugoda	Kadigamuwage Dumindu Kalyan
9 - Kalalgoda	Jayakodi Arachchige Don Feeliks Mashiyan Jayathilake
10 - Depanama	Bogodage Dilani Dilrukshika Premasiri
11 - Kottawa West	Kottachchi Kankanamalage Rasika Hemakumara
12 - Kottawa East	Galloluwage Lakmal Ruwan Kumara Nanayakkara
13 - Rukmale	Pitiwala Kankanamlage Don Asanga
14 - Makumbura	Dehiwala Liyanage Geeth Navendra
15 - Kottawa South	Wijekoon Mudiyanselage Waruna Bandara Wijekoon
16 - Kottawa Town	Handaragamage Don Gamini Wijayasekara
17 - Pannipitiya	Udana Chamara Senevirathne
18 - Maharagama South	Jayasooriya Arachchige Shalika Lakpriya Perera
19 - Maharagama North	Madurappulige Dayananda
20 - Pathiragoda	Samarppuli Hewage Uchitha Nishan Dhammika
21 - Nawinna	Demiyan Renswath Joseph Alas
22 - Gangodawila	Jayasooriya Arachchige Ameesha Radishan Perera
23 - Wattegedara	Medagammedde Gedara Manoj Indika Jayarathne
24 - Godigamuwa North	Luvis Hennedige Dewduni Shamen Fernando
25 - Godigamuwa South	Kamani Sepali Wickramage
