ward	name
1 - Mirihana South	Thala Bandaralage Susantha Bandara
2 - Mirihana North	Ampe Mohottige Subodh Dilshan
3 - Madiwela	Wimansa Chaminie Kumari Gunasekera
4 - Pragathipura	Galboda Hewage Wimalawathie
5 - Udahamulla	Dona Sandamali Dilrukshi Liyanage
6 - Thalapathpitiya	Udagedara Nirma Bhayanthi Senarathne
7 - Pamunuwa	Rajapaksha Mohottige Damith Madushan Rajapaksha
8 - Thalawathugoda	Maha Katupulle Ralage Supun Chathuranga Karunarathne
9 - Kalalgoda	Viraj DianeshanThomas
10 - Depanama	Thennakoon Mudiyanselage Yasath Thathsara Thennakoon
11 - Kottawa West	Sudarshana Priyantha Kumara Ranasinghe
12 - Kottawa East	Haputhanthrige Oshadha Geeth
13 - Rukmale	Gamage Nawoda Thathsara
14 - Makumbura	Dewasinghe Arachchilage Weerasinghe
15 - Kottawa South	Liyanage Indralal Sanath Kumara
16 - Kottawa Town	Lande Bhandarage Nohan Dinunipuna Rajasekera
17 - Pannipitiya	Hewahandhunnetthige Dhammika
18 - Maharagama South	Vidura Abeynayake
19 - Maharagama North	Konara Mudiyanselage Avishka Viraj Konara
20 - Pathiragoda	Withanage Duleeka Sewwandi
21 - Nawinna	Thennakoon Mudiyanselage Sajani Thathsarani Thennakoon
22 - Gangodawila	Pussamullage Dumil Priyantha Perera
23 - Wattegedara	Weeramanthree Arachchige Dona Sandeepa Dishni Weeramanthree
24 - Godigamuwa North	Jayasinghe Arachchige Dulanjalani Ayesha Madushani Alwis Jayasinghe
25 - Godigamuwa South	Madapatha Kankanamalage Piyaseeli
