ward	name
1 - Mirihana South	K.Gnanathilaka
2 - Mirihana North	David wijethunga
3 - Madiwela	Lakmal Pradeep
4 - Pragathipura	Indrajith Kudage
5 - Udahamulla	D.K.S.W.Perera
6 - Thalapathpitiya	S.G.Weerasinghe
7 - Pamunuwa	Sureka Nisanthi
8 - Thalawathugoda	Chinthaka Jayasena
9 - Kalalgoda	D.M.Nisansala
10 - Depanama	P.R.Bindumathi
11 - Kottawa West	Gamagoda Pangnakiththi Thero
12 - Kottawa East	S.Wijethilaka
13 - Rukmale	I.Jayasinghe
14 - Makumbura	W.A.Vipula
15 - Kottawa South	Mathara Somarathana Thero
16 - Kottawa Town	Chinthana Chathuranga
17 - Pannipitiya	W.A.Suraj
18 - Maharagama South	W.A.Sheron
19 - Maharagama North	W.D.Gamini
20 - Pathiragoda	Sampath Roshan
21 - Nawinna	Kumudu Laksan
22 - Gangodawila	Dinesh Pradeep
23 - Wattegedara	Samaranayaka Rajapaksa
24 - Godigamuwa North	M.Lal Chanadra
25 - Godigamuwa South	Sanath Aviska
