ward	name
1 - Mirihana South	Malawiya Arachchige Sumanaweera Rabel
2 - Mirihana North	Hegoda Arachchige Janaka Pushpakumara
3 - Madiwela	Edirimannage Shehani Shanika Madushani Dabare
4 - Pragathipura	Ranpathiranage Gnanasiri Dayananda Weerakoon
5 - Udahamulla	Senadeerage Don Padmasiri Senadeerage
6 - Thalapathpitiya	Amarathunga Arachchige Padmasiri Amarathunga Perera
7 - Pamunuwa	Bethmage Thilakarathna Perera
8 - Thalawathugoda	Palagasinghe Kodithuwakkuge Sunil
9 - Kalalgoda	Samarakoon Arachchilage Aloysius Jayathunga
10 - Depanama	Yakdehige Kasuni Madurika
11 - Kottawa West	Saman Pushpakumara Lankeshwara
12 - Kottawa East	Chandana Thushara Galagedara
13 - Rukmale	Subaweerage Dona Mangala
14 - Makumbura	Embuldeniyage Dona Subhani Dewni Disara
15 - Kottawa South	Sesath Palle Gedara Chandra Kumari
16 - Kottawa Town	Lansa Arachchige Chathura Lakindu Perera
17 - Pannipitiya	Pannipiti Achchige Chandaka Kumara
18 - Maharagama South	Ranchagoda Gamage Wasantha Kumara
19 - Maharagama North	Thalpe Hewage Susantha Pradeep Kumara
20 - Pathiragoda	Thenuwara Arachchige Eransha Neyomal Wijesundara
21 - Nawinna	Beruwala Kapuge Nimal
22 - Gangodawila	Pathirage Gayan Milinda Perera
23 - Wattegedara	Munasinghe Arachchige Aruna Warnajith
24 - Godigamuwa North	Bethmage Dona Dinesha Iroshani
25 - Godigamuwa South	Uswaththa Liyanage Chandana Janapriya
