ward	name
1 - Mirihana South	Malawiya Arachchige Muditha Jayaruwan Rabel
2 - Mirihana North	Edirisinghe Arachchige Michael Perera
3 - Madiwela	Liyanage Don Upul Indika
4 - Pragathipura	Kalutharage Nishantha Priyadarshana
5 - Udahamulla	Liyanage Don Panduka Jayasena
6 - Thalapathpitiya	Ruwan Jayanatha Jayasinghe
7 - Pamunuwa	Abeynayakage Lasitha Sahan Balasooriya
8 - Thalawathugoda	Dunuhinga Thurstan De Silva
9 - Kalalgoda	Galhenage Inoja Munasinghe Perera
10 - Depanama	Rodney Rudolph Fraser
11 - Kottawa West	Hasitha Kumuduni Pathmamala Masakorala
12 - Kottawa East	Ranasinghe Arachchige Dona Priyanka Pushpakumari
13 - Rukmale	Don Menik Patmo Kirieldeniya
14 - Makumbura	Wasantha Sriyani Galagedara
15 - Kottawa South	Kulathunga Mudiyanselage Channaka Alwis
16 - Kottawa Town	Wasantha Padmal Masakoralla
17 - Pannipitiya	Weliwaththage Sarath Perera
18 - Maharagama South	Sembukuttige Sajith Lanka De Silva
19 - Maharagama North	Gamage Gihan Niroshana Perera
20 - Pathiragoda	Weliwaththage Don Pradeep Nishantha Weliwaththa
21 - Nawinna	Ranasinghe Arachchige Gamini Ranasinghe
22 - Gangodawila	Don Munasinghe Arachchilage Pradeep Nalaka Munasinghe
23 - Wattegedara	Weerakkodige Gihan Dhanushka Alwis
24 - Godigamuwa North	Sanjika Mahesh Wijethunga
25 - Godigamuwa South	Weliwaththage Don Srirosh
