ward	name
1 - Mirihana South	Wickramasinghe Gunarathnage Priyantha Janaka Gunawardena
2 - Mirihana North	Moravakage Deepika Niroshani Perera
3 - Madiwela	Kaluthotage Indrani
4 - Pragathipura	V Badu Arachchige Upul Jayasiri
5 - Udahamulla	Mataramba Kanattha Gamage Induka
6 - Thalapathpitiya	Valleege Chamari Pavitra de Silva
7 - Pamunuwa	Thalpawila Vidane Kankanamge Somipala
8 - Thalawathugoda	Rajakaruna Seneviratne Wijekoon Bandaranayakage Gamini Ranathunga
9 - Kalalgoda	Elabada Kankanamge Stanley Valentine Fernando
10 - Depanama	Moravakage Lalith Rohan Perera
11 - Kottawa West	Hetty Arachchige Chandrasena
12 - Kottawa East	Galaboda Kankanamage Don Jayantha Sisira Kumara Galaboda
13 - Rukmale	Handuwalage Ranjith Alahakoon
14 - Makumbura	Haputhantrige Somadasa
15 - Kottawa South	Baddhewithana Gayan Iresha
16 - Kottawa Town	Weerasekara Thanthirige Dimuthupala
17 - Pannipitiya	Ravindra Wickramasinghe
18 - Maharagama South	Hewasinghe Dharmananda Jayawickrama
19 - Maharagama North	Gampalage Sanath Duminda Fonseka
20 - Pathiragoda	Dodawatthe Witharamalage Kularathna
21 - Nawinna	Jasenthu Kankanamage Jayantha
22 - Gangodawila	Thalangama Appuhamilage Nihal Dharmasiri
23 - Wattegedara	Ariyarathna Baddewithana
24 - Godigamuwa North	Thammettage Martin Singho
25 - Godigamuwa South	Weelathanthirige Magilin Botheju
