ward	name
1 - Mirihana South	Waduwara Kankanamalage Oswald Karunarathna
2 - Mirihana North	Meemanage Nuwan Srinath Perera
3 - Madiwela	Liyanage Karunarathna Sigera
4 - Pragathipura	Kulasinghe Arachchige Nandalal Dilruk
5 - Udahamulla	Hewamunige Hasitha Darshana
6 - Thalapathpitiya	Kariyawasam Haputhanthri Gamage Kanthi Kodikara
7 - Pamunuwa	Heenatigala Madinage Rasika Gunasinghe
8 - Thalawathugoda	Delpechithra Acharige Nirosh Pushpa Kumara
9 - Kalalgoda	Athuraliya Udawaththa Gamarachchige Binura Lakpura Karunathilaka
10 - Depanama	Dewage Ranjani Mala Perera
11 - Kottawa West	Withana Paththinige Prabhath Pathmakantha
12 - Kottawa East	Withanage Nihal Kithsiri Perera
13 - Rukmale	Makulukotunnage Chaminda Perera
14 - Makumbura	Pahamunu Pathirannehelage Wijith Jagath Chandra
15 - Kottawa South	Lokuhetti Arachchige Shiroma Priyadarshani piyadasa
16 - Kottawa Town	Savithri Gunasekara
17 - Pannipitiya	Madapathage Don Dilshan Dinesha
18 - Maharagama South	Dewadurage Desaman Soyza
19 - Maharagama North	Inoka Anuradha Ranaweera
20 - Pathiragoda	Angoda Liyanage Pradeep Chaminda
21 - Nawinna	Jayasinghage Bandusena
22 - Gangodawila	Rajapaksha Minamuthu Pathirannehelage Lalitha
23 - Wattegedara	Neelawala Gedara Gamini Kumararathna
24 - Godigamuwa North	Lokupitiyage Chandana Dhanakeerthi Wijesena
25 - Godigamuwa South	Kariyawasam Epage Sunil
