ward	name
1 - Mamduwa	Bandage Punchibanda Vipulasena
1 - Mamduwa	Ruchira Premadasa
2 - Nedunkulam	Buddhika Prasanga Wickramasingha
3 - Mahakachchakodiya	Dulwala Galange Gedara Nishshanka Piyathissa
4 - Madukantha	Subhasingha Mudiyanselage Jayawardanage Darmakeerthi
5 - Avaranthulawa	Ariyadasage Rathnaweera
6 - Periyaulukkulama	Weerasingha Mudiyanselage Hemantha Weerasingha
7 - Erattaperiyakulama	Sumanadasage Shelton Sumana Sarath
8 - Alagalla	Ukkuralage Danadipala
9 - Marathammaduwa	Thishula Anjana Pulasthi Piyathissa
