ward	name
1 - Kurupeththa	Samarakkodi Arachchige Thushara Indika Samarakkodi
2 - Magammana	Udapala Balage Gayan Chaminda Premarthna
3 - Kelegama	Kumarasinghe Katunayaka Appuhamillage Nayana Pradeep Kumarasinghe
4 - Kanangama	Wijesooriya Arachchillage Susantha Wijesooriya
5 - Atulugamwela	Happawana Vithanage Kapila Piyasena
6 - Ihala Thalduwa	Rathugamaralage Thilak Nishantha
7 - Pahala Thalduwa	Thrimanna Vithanage Nandana Samaraweera
8 - Dehiowita	Hapu Arachchige Kosala Nuwan Jayaweera
9 - Walpola	Kadiravelu Sellaiya Selvamani
10 - Boralankada	Dewayalage Nimalsiri Weerasinghe
11 - Dikkella	Wijerathna Mudiyanselage Saman Wijerathna
12 - Batangala	Liyana Lekamalage Samansiri Weerasinghe
13 - Bomaluwa	Weerakkodi Appuhamilage Sakura Weerakkodi
14 - Maniyangama	Ismalage Susila Swarnalatha
15 - Madola	Digo Thalaththani Ralalage Supun Vimukthi Kularathna
16 - Welangalla	Hettiarachchige Dhanasiri Hettiarachchi
17 - Panawala	Randunu Dewage Nishantha Prasad Karunadasa
18 - Hinguralakanda	Keeragala Dewage Bandula Somachandra
19 - Ambalampitiya	Don Ravindra Jagath Kumara
20 - Imbulpitiya	Angappulige Sunila Arunakanthi
