ward	name
1 -	Iddagoda Pathirannahalage Suneetha Hemamali Iddagoda
2 -	Agampodige Chandika Dushyantha
3 -	Akurati Gamage Sampath Janaka Kumara
4 -	Kiripitige Mahinda Ananda
4 -	Polgampala Ralalage Kelum Asanka Polgampala
5 -	Indika Shiromani Wijesinghe
6 -	Alagiyawanna Mohotti Appuhamilage Kalani Dharshika Alagiyawanna
7 -	Jayasooriya Arachchilage Manjula Jayasooriya
8 -	Ranaweera Kalu Arachchige Sanath Pushpakumara
9 -	Athukorala Arachchige Priyantha Pushpa Kumara
10 -	Ruwan Pathiranage Tharanga Prabhath
10 -	Ranasinghe Mudiyanselage Nuwan Darshana Ranasinghe
11 -	Muhammadu Nulawfar
11 -	Edirithilakage Sagara Prasad Edirithilaka Bandara
12 -	Neththasinghe Appuhamillage Prem Ajith Neththasinghe
13 -	Hatha Kapuralalage Harsha Lakmal Dayarathna
13 -	Kaluthara Pathiranage Wathsala Kumari
14 -	Munasinghe Mudiyanselage Bandage Niluka Chithralatha Thennakoon
15 -	Bulathsinhalage Sisira Kumara Bulathsinhala
16 -	Kasthuri Arachchi Vithanage Ama Navodhani Kasthuri Arachchi
17 -	Athawuda Achchillage Sarojani Priyangika Jayasiri
18 -	Sri Lal Chaminda Rukshan Hetti Arachchi
19 -	Rajapaksha Pathirannahalage Sarath Kumar Siri
19 -	Mohammed Abdul Kadar Mohammed Rushan
20 -	Kiriellage Upul Nishantha Kiriella
21 -	Roopasinghe Arachchillage Neel Pradeep Roopasinghe
22 -	Hewawedage Malinton Ruwan Kumara
23 -	Hadugala Mudiyanselage Leel Gunasinghe
24 -	Senadeera Pathirannahalage Shriyan Duminda Senadheera
25 -	Hewa Ralalage Kanishka Gayan Wijerathna
