ward	name
1 -	Rajapaksha Pedige Thilina Anuranga Karunathana
2 -	Karunarathna Pathiranage Thilak Lakshman Hettiarachchi
3 -	Samaradiwakarage Chandrakanthi Samaradiwakara
4 -	Nissanga Anton Hemal Mendis
4 -	Kankanige Uditha Sanjeewa Dharmasena
5 -	Gamlath Arachchi Appuhamillage Upul Indika Kumara
6 -	Hetti Arachchilage Jeewan Samantha Priya
7 -	Nanhimi Achchi Kankanamalage Nimal Ananda
8 -	Munipurage Kasun Tharaka Kannangara
9 -	Mallikachchige Ajith Kumara
10 -	Amuwala Dewage Wimal Premathilake
10 -	Meragal Pedige Asanka Premasiri
11 -	Thommage Thushara Udaya Kumara Weerasinghe
11 -	Mohammadu Pieroos Mohammadu Faiz
12 -	Loku Thambugala Ralalage Chaminda Pradeep
13 -	Resha Nilanthi Wickramasinghe
13 -	Liyana Pathirannehelage Ashoka Ramyasiri
14 -	Malala Hettinayake Mudiyanselage Gnanapala
15 -	Medagedara Dharmawathi
16 -	Hallawa Arachchige Ajith Padmasiri
17 -	Ambagala Dewage Dilan Dinushka Madhusanka
18 -	Wanigasundara Appuhamillage Don Ajith Shashipriya Wanigasundara
19 -	Mohammed Siddiq Mohammed
19 -	Kurukulasuriya Wanshadhipathi Asanka Sandaruwan
20 -	Ranasinghe Arachchige Nirmala Pushpa Kumara Ranasinghe
21 -	Kothalawalage Sudharma Hemakumara
22 -	Nishshanka Arachchi Appuhamilage Shantha Kamal
23 -	Senadheera Pathirannehelage Nandani Damayanthi Senadheera
24 -	Abdul Bari Ghousul Firudaus
25 -	Chandimal Wijesinghe
