ward	name
1 - Maruthamadu	Anandarasa Vasikaran
2 - SEMAMADU	Sinnaiya Ganesamoorthy
3 - Eshankulam	Padmanathan Udayarani
4 - Sasthirikulaankulam	Arogyanathan Daniel
5 - Puvarasankulam	Rasendiram Nikshan
6 - Salambaikulam	Valliammai Jayaseelan
6 - Salambaikulam	Aseerwatham Arogyanathan
7 - Pampaimadu	Rajaratnam Manoranjithan
8 - Marakarampalai	Chandrasekaram Dilakshi
9 - Maharambaikulam	Ketheeswaran Sinthuja
10 - Nalukkulam	Thiagarasa Krisan
10 - Nalukkulam	Subramaniam Jegajesware
11 - Kanthapuram	Jacqueline Lucia Siveskumar
11 - Kanthapuram	Thangavelu Mahendran
12 - Samalankulam	Shanthakumar Joyal
13 - Asikulam	Shanthakumar Devakumar
