ward	name
1 - Maruthamadu	Warnakulasooriya Niroshani Surangi Warnakulasooriya
2 - SEMAMADU	Amarasekara Liyana Aarachige Thushari Muththumali
3 - Eshankulam	Murukaiya Selbaruban
4 - Sasthirikulaankulam	Imaathuwage Sironi Priyadarshini
5 - Puvarasankulam	Sivakumar Pratheepan
6 - Salambaikulam	Amir Nalima
6 - Salambaikulam	Rahumaththulla Rasooththeen
7 - Pampaimadu	Venkadasalam Linkaraj
8 - Marakarampalai	Kanthaiya Jeyakumaran
9 - Maharambaikulam	Thiraviyavathani Jeyapprathap
10 - Nalukkulam	Sellaththurai Satheesh
10 - Nalukkulam	Sinnaiya Ganeshan
11 - Kanthapuram	Velautham Karuppaiya
11 - Kanthapuram	Kaneshan Priveena
12 - Samalankulam	Perumal Thayaparan
13 - Asikulam	Yokarajah Karthika
