ward	name
1 - Maruthamadu	Krishnapillai Niththiyanathan
2 - SEMAMADU	Kathiravelu Kanesalingam
3 - Eshankulam	Thavarasa Muhunthan
4 - Sasthirikulaankulam	Pathmanathan Thanushan
5 - Puvarasankulam	Ragunathan Juliet
6 - Salambaikulam	Subramaniyam Mangaleshwari
6 - Salambaikulam	Rasasekaram Puvinthiran
7 - Pampaimadu	Jokarasa Kaasan
8 - Marakarampalai	Nakarajah Vipiyan
9 - Maharambaikulam	Darmalinkam Naveendran
10 - Nalukkulam	Ketheeshwaran Prashanth
10 - Nalukkulam	Srishkantharasa Gobinath
11 - Kanthapuram	Niranjini Chandrakumar
11 - Kanthapuram	Sudarsini Baskaran
12 - Samalankulam	Irasaiya Suventhira
13 - Asikulam	Aiyakannu Selvanayagam
