ward	name
1 - Gathara	Jayasekara Arachchige Thilak Nandana Kumara
2 - Narandeniya	Samarasinghe Sisira Weerasinghe
3 - Karaputugala	Gunawardhana Sudusinghe Wawwage Pradeep Renuka
4 - Ullala	Dillimuni Morris Wasantha Kumara
5 - Kamburupitiya	Bambarawana Liyanage Sumith Sisira
6 - Karagoda Uyangoda	Arunasiri vidanapathirana
7 - Vitiyala	Buddhika Abeysekara
8 - Mapalana	Mahadura Kasun Suneth Tharanga
9 - kahagala	Waththe Arachchi Thushani Champika
10 - Urapola	Rankiri Pathiranage Janaka Sanjeewa
