ward	name
1 - pahala vitiyala	Gamage Appulage Sani Dharmasiri
2 - Thihagoda	Heeni Pellage Premawansha Perera
3 - Batuvita	Wijesinghe Muhandiramge Sanaka Sudesh
4 - Yatiyana	Witharanage Upul
5 - kapuduwa	Jathun Arachchige Rasanga Kumara
6 - Naimbala	Punchi Hewage Sisira Prasanna
7 - kithalagama	Krishanthi Shiromala Sapumohotti
8 - Aththudawa	Wanigathunga Arachchige Dilum Dilshan Sameera
9 - Nadugala	Pathiraja Mudiyanselage Dilshan Pathiraja
10 - palatuwa	Mahahetti Arachchige Chinthaka Pradeep Kumara
